Date,Number_of_Mandates_On,State_Name
6/17/2020,3,NH
6/18/2020,3,NH
6/19/2020,3,NH
6/20/2020,3,NH
6/21/2020,3,NH
6/22/2020,3,NH
6/23/2020,3,NH
6/24/2020,3,NH
6/25/2020,3,NH
6/26/2020,3,NH
6/27/2020,3,NH
6/28/2020,3,NH
6/30/2020,2,NH
7/1/2020,2,NH
7/2/2020,2,NH
7/3/2020,2,NH
7/4/2020,2,NH
7/5/2020,2,NH
7/6/2020,2,NH
7/7/2020,2,NH
7/8/2020,2,NH
7/9/2020,2,NH
7/10/2020,2,NH
7/11/2020,2,NH
7/12/2020,2,NH
7/13/2020,2,NH
7/14/2020,2,NH
7/15/2020,2,NH
7/16/2020,2,NH
7/17/2020,2,NH
7/18/2020,2,NH
7/19/2020,2,NH
7/20/2020,2,NH
7/21/2020,2,NH
7/22/2020,2,NH
7/23/2020,2,NH
7/24/2020,2,NH
7/25/2020,2,NH
7/26/2020,2,NH
7/27/2020,2,NH
7/28/2020,2,NH
7/29/2020,2,NH
7/30/2020,2,NH
7/31/2020,2,NH
8/1/2020,2,NH
8/2/2020,2,NH
8/3/2020,2,NH
8/4/2020,2,NH
8/5/2020,2,NH
8/6/2020,2,NH
8/7/2020,2,NH
8/8/2020,2,NH
8/9/2020,2,NH
8/10/2020,2,NH
8/11/2020,2,NH
8/12/2020,2,NH
8/13/2020,2,NH
8/14/2020,2,NH
8/15/2020,2,NH
8/16/2020,2,NH
8/17/2020,2,NH
8/18/2020,2,NH
8/19/2020,2,NH
8/20/2020,2,NH
8/21/2020,2,NH
8/22/2020,2,NH
8/23/2020,2,NH
8/24/2020,2,NH
8/25/2020,2,NH
8/26/2020,2,NH
8/27/2020,2,NH
8/28/2020,2,NH
8/29/2020,2,NH
8/30/2020,2,NH
8/31/2020,2,NH
9/1/2020,2,NH
9/2/2020,2,NH
9/3/2020,2,NH
9/4/2020,2,NH
9/5/2020,2,NH
9/6/2020,2,NH
9/7/2020,2,NH
9/8/2020,2,NH
9/9/2020,2,NH
9/10/2020,2,NH
9/11/2020,2,NH
9/12/2020,2,NH
9/13/2020,2,NH
9/14/2020,2,NH
9/15/2020,2,NH
9/16/2020,2,NH
9/17/2020,2,NH
9/18/2020,2,NH
9/19/2020,2,NH
9/20/2020,2,NH
9/21/2020,2,NH
9/22/2020,2,NH
9/23/2020,2,NH
9/24/2020,2,NH
9/25/2020,2,NH
9/26/2020,2,NH
9/27/2020,2,NH
9/28/2020,2,NH
9/29/2020,2,NH
9/30/2020,2,NH
10/1/2020,2,NH
10/2/2020,2,NH
10/3/2020,2,NH
10/4/2020,2,NH
10/5/2020,2,NH
10/6/2020,2,NH
10/7/2020,2,NH
10/8/2020,2,NH
10/9/2020,2,NH
10/10/2020,2,NH
10/11/2020,2,NH
2/1/2020,0,NJ
3/16/2020,2,NJ
3/18/2020,3,NJ
3/21/2020,5,NJ
5/2/2020,4,NJ
6/9/2020,3,NJ
2/2/2020,0,NJ
2/3/2020,0,NJ
2/4/2020,0,NJ
2/5/2020,0,NJ
2/6/2020,0,NJ
2/7/2020,0,NJ
2/8/2020,0,NJ
2/9/2020,0,NJ
2/10/2020,0,NJ
2/11/2020,0,NJ
2/12/2020,0,NJ
2/13/2020,0,NJ
2/14/2020,0,NJ
2/15/2020,0,NJ
2/16/2020,0,NJ
2/17/2020,0,NJ
2/18/2020,0,NJ
2/19/2020,0,NJ
2/20/2020,0,NJ
2/21/2020,0,NJ
2/22/2020,0,NJ
2/23/2020,0,NJ
2/24/2020,0,NJ
2/25/2020,0,NJ
2/26/2020,0,NJ
2/27/2020,0,NJ
2/28/2020,0,NJ
2/29/2020,0,NJ
3/1/2020,0,NJ
3/2/2020,0,NJ
3/3/2020,0,NJ
3/4/2020,0,NJ
3/5/2020,0,NJ
3/6/2020,0,NJ
3/7/2020,0,NJ
3/8/2020,0,NJ
3/9/2020,0,NJ
3/10/2020,0,NJ
3/11/2020,0,NJ
3/12/2020,0,NJ
3/13/2020,0,NJ
3/14/2020,0,NJ
3/15/2020,0,NJ
3/17/2020,2,NJ
3/19/2020,3,NJ
3/20/2020,3,NJ
3/22/2020,5,NJ
3/23/2020,5,NJ
3/24/2020,5,NJ
3/25/2020,5,NJ
3/26/2020,5,NJ
3/27/2020,5,NJ
3/28/2020,5,NJ
3/29/2020,5,NJ
3/30/2020,5,NJ
3/31/2020,5,NJ
4/1/2020,5,NJ
4/2/2020,5,NJ
4/3/2020,5,NJ
4/4/2020,5,NJ
4/5/2020,5,NJ
4/6/2020,5,NJ
4/7/2020,5,NJ
4/8/2020,5,NJ
4/9/2020,5,NJ
4/10/2020,5,NJ
4/11/2020,5,NJ
4/12/2020,5,NJ
4/13/2020,5,NJ
4/14/2020,5,NJ
4/15/2020,5,NJ
4/16/2020,5,NJ
4/17/2020,5,NJ
4/18/2020,5,NJ
4/19/2020,5,NJ
4/20/2020,5,NJ
4/21/2020,5,NJ
4/22/2020,5,NJ
4/23/2020,5,NJ
4/24/2020,5,NJ
4/25/2020,5,NJ
4/26/2020,5,NJ
4/27/2020,5,NJ
4/28/2020,5,NJ
4/29/2020,5,NJ
4/30/2020,5,NJ
5/1/2020,5,NJ
5/3/2020,4,NJ
5/4/2020,4,NJ
5/5/2020,4,NJ
5/6/2020,4,NJ
5/7/2020,4,NJ
5/8/2020,4,NJ
5/9/2020,4,NJ
5/10/2020,4,NJ
5/11/2020,4,NJ
5/12/2020,4,NJ
5/13/2020,4,NJ
5/14/2020,4,NJ
5/15/2020,4,NJ
5/16/2020,4,NJ
5/17/2020,4,NJ
5/18/2020,4,NJ
5/19/2020,4,NJ
5/20/2020,4,NJ
5/21/2020,4,NJ
5/22/2020,4,NJ
5/23/2020,4,NJ
5/24/2020,4,NJ
5/25/2020,4,NJ
5/26/2020,4,NJ
5/27/2020,4,NJ
5/28/2020,4,NJ
5/29/2020,4,NJ
5/30/2020,4,NJ
5/31/2020,4,NJ
6/1/2020,4,NJ
6/2/2020,4,NJ
6/3/2020,4,NJ
6/4/2020,4,NJ
6/5/2020,4,NJ
6/6/2020,4,NJ
6/7/2020,4,NJ
6/8/2020,4,NJ
6/10/2020,3,NJ
6/11/2020,3,NJ
6/12/2020,3,NJ
6/13/2020,3,NJ
6/14/2020,3,NJ
6/15/2020,3,NJ
6/16/2020,3,NJ
6/17/2020,3,NJ
6/18/2020,3,NJ
6/19/2020,3,NJ
6/20/2020,3,NJ
6/21/2020,3,NJ
6/22/2020,3,NJ
6/23/2020,3,NJ
6/24/2020,3,NJ
6/25/2020,3,NJ
6/26/2020,3,NJ
6/27/2020,3,NJ
6/28/2020,3,NJ
6/29/2020,3,NJ
6/30/2020,3,NJ
7/1/2020,3,NJ
7/2/2020,3,NJ
7/3/2020,3,NJ
7/4/2020,3,NJ
7/5/2020,3,NJ
7/6/2020,3,NJ
7/7/2020,3,NJ
7/8/2020,3,NJ
7/9/2020,3,NJ
7/10/2020,3,NJ
7/11/2020,3,NJ
7/12/2020,3,NJ
7/13/2020,3,NJ
7/14/2020,3,NJ
7/15/2020,3,NJ
7/16/2020,3,NJ
7/17/2020,3,NJ
7/18/2020,3,NJ
7/19/2020,3,NJ
7/20/2020,3,NJ
7/21/2020,3,NJ
7/22/2020,3,NJ
7/23/2020,3,NJ
7/24/2020,3,NJ
7/25/2020,3,NJ
7/26/2020,3,NJ
7/27/2020,3,NJ
7/28/2020,3,NJ
7/29/2020,3,NJ
7/30/2020,3,NJ
7/31/2020,3,NJ
8/1/2020,3,NJ
8/2/2020,3,NJ
8/3/2020,3,NJ
8/4/2020,3,NJ
8/5/2020,3,NJ
8/6/2020,3,NJ
8/7/2020,3,NJ
8/8/2020,3,NJ
8/9/2020,3,NJ
8/10/2020,3,NJ
8/11/2020,3,NJ
8/12/2020,3,NJ
8/13/2020,3,NJ
8/14/2020,3,NJ
8/15/2020,3,NJ
8/16/2020,3,NJ
8/17/2020,3,NJ
8/18/2020,3,NJ
8/19/2020,3,NJ
8/20/2020,3,NJ
8/21/2020,3,NJ
8/22/2020,3,NJ
8/23/2020,3,NJ
8/24/2020,3,NJ
8/25/2020,3,NJ
8/26/2020,3,NJ
8/27/2020,3,NJ
8/28/2020,3,NJ
8/29/2020,3,NJ
8/30/2020,3,NJ
8/31/2020,3,NJ
9/1/2020,3,NJ
9/2/2020,3,NJ
9/3/2020,3,NJ
9/4/2020,3,NJ
9/5/2020,3,NJ
9/6/2020,3,NJ
9/7/2020,3,NJ
9/8/2020,3,NJ
9/9/2020,3,NJ
9/10/2020,3,NJ
9/11/2020,3,NJ
9/12/2020,3,NJ
9/13/2020,3,NJ
9/14/2020,3,NJ
9/15/2020,3,NJ
9/16/2020,3,NJ
9/17/2020,3,NJ
9/18/2020,3,NJ
9/19/2020,3,NJ
9/20/2020,3,NJ
9/21/2020,3,NJ
9/22/2020,3,NJ
9/23/2020,3,NJ
9/24/2020,3,NJ
9/25/2020,3,NJ
9/26/2020,3,NJ
9/27/2020,3,NJ
9/28/2020,3,NJ
9/29/2020,3,NJ
9/30/2020,3,NJ
10/1/2020,3,NJ
10/2/2020,3,NJ
10/3/2020,3,NJ
10/4/2020,3,NJ
10/5/2020,3,NJ
10/6/2020,3,NJ
10/7/2020,3,NJ
10/8/2020,3,NJ
10/9/2020,3,NJ
10/10/2020,3,NJ
10/11/2020,3,NJ
2/1/2020,0,NM
3/12/2020,1,NM
3/13/2020,2,NM
3/16/2020,3,NM
3/24/2020,4,NM
5/15/2020,3,NM
2/2/2020,0,NM
2/3/2020,0,NM
2/4/2020,0,NM
2/5/2020,0,NM
2/6/2020,0,NM
2/7/2020,0,NM
2/8/2020,0,NM
2/9/2020,0,NM
2/10/2020,0,NM
2/11/2020,0,NM
2/12/2020,0,NM
2/13/2020,0,NM
2/14/2020,0,NM
2/15/2020,0,NM
2/16/2020,0,NM
2/17/2020,0,NM
2/18/2020,0,NM
2/19/2020,0,NM
2/20/2020,0,NM
2/21/2020,0,NM
2/22/2020,0,NM
2/23/2020,0,NM
2/24/2020,0,NM
2/25/2020,0,NM
2/26/2020,0,NM
2/27/2020,0,NM
2/28/2020,0,NM
2/29/2020,0,NM
3/1/2020,0,NM
3/2/2020,0,NM
3/3/2020,0,NM
3/4/2020,0,NM
3/5/2020,0,NM
3/6/2020,0,NM
3/7/2020,0,NM
3/8/2020,0,NM
3/9/2020,0,NM
3/10/2020,0,NM
3/11/2020,0,NM
3/14/2020,2,NM
3/15/2020,2,NM
3/17/2020,3,NM
3/18/2020,3,NM
3/19/2020,3,NM
3/20/2020,3,NM
3/21/2020,3,NM
3/22/2020,3,NM
3/23/2020,3,NM
3/25/2020,4,NM
3/26/2020,4,NM
3/27/2020,4,NM
3/28/2020,4,NM
3/29/2020,4,NM
3/30/2020,4,NM
3/31/2020,4,NM
4/1/2020,4,NM
4/2/2020,4,NM
4/3/2020,4,NM
4/4/2020,4,NM
4/5/2020,4,NM
4/6/2020,4,NM
4/7/2020,4,NM
4/8/2020,4,NM
4/9/2020,4,NM
4/10/2020,4,NM
4/11/2020,4,NM
4/12/2020,4,NM
4/13/2020,4,NM
4/14/2020,4,NM
4/15/2020,4,NM
4/16/2020,4,NM
4/17/2020,4,NM
4/18/2020,4,NM
4/19/2020,4,NM
4/20/2020,4,NM
4/21/2020,4,NM
4/22/2020,4,NM
4/23/2020,4,NM
4/24/2020,4,NM
4/25/2020,4,NM
4/26/2020,4,NM
4/27/2020,4,NM
4/28/2020,4,NM
4/29/2020,4,NM
4/30/2020,4,NM
5/1/2020,4,NM
5/2/2020,4,NM
5/3/2020,4,NM
5/4/2020,4,NM
5/5/2020,4,NM
5/6/2020,4,NM
5/7/2020,4,NM
5/8/2020,4,NM
5/9/2020,4,NM
5/10/2020,4,NM
5/11/2020,4,NM
5/12/2020,4,NM
5/13/2020,4,NM
5/14/2020,4,NM
5/16/2020,3,NM
5/17/2020,3,NM
5/18/2020,3,NM
5/19/2020,3,NM
5/20/2020,3,NM
5/21/2020,3,NM
5/22/2020,3,NM
5/23/2020,3,NM
5/24/2020,3,NM
5/25/2020,3,NM
5/26/2020,3,NM
5/27/2020,3,NM
5/28/2020,3,NM
5/29/2020,3,NM
5/30/2020,3,NM
5/31/2020,3,NM
6/1/2020,3,NM
6/2/2020,3,NM
6/3/2020,3,NM
6/4/2020,3,NM
6/5/2020,3,NM
6/6/2020,3,NM
6/7/2020,3,NM
6/8/2020,3,NM
6/9/2020,3,NM
6/10/2020,3,NM
6/11/2020,3,NM
6/12/2020,3,NM
6/13/2020,3,NM
6/14/2020,3,NM
6/15/2020,3,NM
6/16/2020,3,NM
6/17/2020,3,NM
6/18/2020,3,NM
6/19/2020,3,NM
6/20/2020,3,NM
6/21/2020,3,NM
6/22/2020,3,NM
6/23/2020,3,NM
6/24/2020,3,NM
6/25/2020,3,NM
6/26/2020,3,NM
6/27/2020,3,NM
6/28/2020,3,NM
6/29/2020,3,NM
6/30/2020,3,NM
7/1/2020,3,NM
7/2/2020,3,NM
7/3/2020,3,NM
7/4/2020,3,NM
7/5/2020,3,NM
7/6/2020,3,NM
7/7/2020,3,NM
7/8/2020,3,NM
7/9/2020,3,NM
7/10/2020,3,NM
7/11/2020,3,NM
7/12/2020,3,NM
7/13/2020,3,NM
7/14/2020,3,NM
7/15/2020,3,NM
7/16/2020,3,NM
7/17/2020,3,NM
7/18/2020,3,NM
7/19/2020,3,NM
7/20/2020,3,NM
7/21/2020,3,NM
7/22/2020,3,NM
7/23/2020,3,NM
7/24/2020,3,NM
7/25/2020,3,NM
7/26/2020,3,NM
7/27/2020,3,NM
7/28/2020,3,NM
7/29/2020,3,NM
7/30/2020,3,NM
7/31/2020,3,NM
8/1/2020,3,NM
8/2/2020,3,NM
8/3/2020,3,NM
8/4/2020,3,NM
8/5/2020,3,NM
8/6/2020,3,NM
8/7/2020,3,NM
8/8/2020,3,NM
8/9/2020,3,NM
8/10/2020,3,NM
8/11/2020,3,NM
8/12/2020,3,NM
8/13/2020,3,NM
8/14/2020,3,NM
8/15/2020,3,NM
8/16/2020,3,NM
8/17/2020,3,NM
8/18/2020,3,NM
8/19/2020,3,NM
8/20/2020,3,NM
8/21/2020,3,NM
8/22/2020,3,NM
8/23/2020,3,NM
8/24/2020,3,NM
8/25/2020,3,NM
8/26/2020,3,NM
8/27/2020,3,NM
8/28/2020,3,NM
8/29/2020,3,NM
8/30/2020,3,NM
8/31/2020,3,NM
9/1/2020,3,NM
9/2/2020,3,NM
9/3/2020,3,NM
9/4/2020,3,NM
9/5/2020,3,NM
9/6/2020,3,NM
9/7/2020,3,NM
9/8/2020,3,NM
9/9/2020,3,NM
9/10/2020,3,NM
9/11/2020,3,NM
9/12/2020,3,NM
9/13/2020,3,NM
9/14/2020,3,NM
9/15/2020,3,NM
9/16/2020,3,NM
9/17/2020,3,NM
9/18/2020,3,NM
9/19/2020,3,NM
9/20/2020,3,NM
9/21/2020,3,NM
9/22/2020,3,NM
9/23/2020,3,NM
9/24/2020,3,NM
9/25/2020,3,NM
9/26/2020,3,NM
9/27/2020,3,NM
9/28/2020,3,NM
9/29/2020,3,NM
9/30/2020,3,NM
10/1/2020,3,NM
10/2/2020,3,NM
10/3/2020,3,NM
10/4/2020,3,NM
10/5/2020,3,NM
10/6/2020,3,NM
10/7/2020,3,NM
10/8/2020,3,NM
10/9/2020,3,NM
10/10/2020,3,NM
10/11/2020,3,NM
2/1/2020,0,NV
3/16/2020,1,NV
3/18/2020,2,NV
3/21/2020,3,NV
3/24/2020,4,NV
3/31/2020,5,NV
5/9/2020,3,NV
2/2/2020,0,NV
2/3/2020,0,NV
2/4/2020,0,NV
2/5/2020,0,NV
2/6/2020,0,NV
2/7/2020,0,NV
2/8/2020,0,NV
2/9/2020,0,NV
2/10/2020,0,NV
2/11/2020,0,NV
2/12/2020,0,NV
2/13/2020,0,NV
2/14/2020,0,NV
2/15/2020,0,NV
2/16/2020,0,NV
2/17/2020,0,NV
2/18/2020,0,NV
2/19/2020,0,NV
2/20/2020,0,NV
2/21/2020,0,NV
2/22/2020,0,NV
2/23/2020,0,NV
2/24/2020,0,NV
2/25/2020,0,NV
2/26/2020,0,NV
2/27/2020,0,NV
2/28/2020,0,NV
2/29/2020,0,NV
3/1/2020,0,NV
3/2/2020,0,NV
3/3/2020,0,NV
3/4/2020,0,NV
3/5/2020,0,NV
3/6/2020,0,NV
3/7/2020,0,NV
3/8/2020,0,NV
3/9/2020,0,NV
3/10/2020,0,NV
3/11/2020,0,NV
3/12/2020,0,NV
3/13/2020,0,NV
3/14/2020,0,NV
3/15/2020,0,NV
3/17/2020,1,NV
3/19/2020,2,NV
3/20/2020,2,NV
3/22/2020,3,NV
3/23/2020,3,NV
3/25/2020,4,NV
3/26/2020,4,NV
3/27/2020,4,NV
3/28/2020,4,NV
3/29/2020,4,NV
3/30/2020,4,NV
4/1/2020,5,NV
4/2/2020,5,NV
4/3/2020,5,NV
4/4/2020,5,NV
4/5/2020,5,NV
4/6/2020,5,NV
4/7/2020,5,NV
4/8/2020,5,NV
4/9/2020,5,NV
4/10/2020,5,NV
4/11/2020,5,NV
4/12/2020,5,NV
4/13/2020,5,NV
4/14/2020,5,NV
4/15/2020,5,NV
4/16/2020,5,NV
4/17/2020,5,NV
4/18/2020,5,NV
4/19/2020,5,NV
4/20/2020,5,NV
4/21/2020,5,NV
4/22/2020,5,NV
4/23/2020,5,NV
4/24/2020,5,NV
4/25/2020,5,NV
4/26/2020,5,NV
4/27/2020,5,NV
4/28/2020,5,NV
4/29/2020,5,NV
4/30/2020,5,NV
5/1/2020,5,NV
5/2/2020,5,NV
5/3/2020,5,NV
5/4/2020,5,NV
5/5/2020,5,NV
5/6/2020,5,NV
5/7/2020,5,NV
5/8/2020,5,NV
5/10/2020,3,NV
5/11/2020,3,NV
5/12/2020,3,NV
5/13/2020,3,NV
5/14/2020,3,NV
5/15/2020,3,NV
5/16/2020,3,NV
5/17/2020,3,NV
5/18/2020,3,NV
5/19/2020,3,NV
5/20/2020,3,NV
5/21/2020,3,NV
5/22/2020,3,NV
5/23/2020,3,NV
5/24/2020,3,NV
5/25/2020,3,NV
5/26/2020,3,NV
5/27/2020,3,NV
5/28/2020,3,NV
5/29/2020,3,NV
5/30/2020,3,NV
5/31/2020,3,NV
6/1/2020,3,NV
6/2/2020,3,NV
6/3/2020,3,NV
6/4/2020,3,NV
6/5/2020,3,NV
6/6/2020,3,NV
6/7/2020,3,NV
6/8/2020,3,NV
6/9/2020,3,NV
6/10/2020,3,NV
6/11/2020,3,NV
6/12/2020,3,NV
6/13/2020,3,NV
6/14/2020,3,NV
6/15/2020,3,NV
6/16/2020,3,NV
6/17/2020,3,NV
6/18/2020,3,NV
6/19/2020,3,NV
6/20/2020,3,NV
6/21/2020,3,NV
6/22/2020,3,NV
6/23/2020,3,NV
6/24/2020,3,NV
6/25/2020,3,NV
6/26/2020,3,NV
6/27/2020,3,NV
6/28/2020,3,NV
6/29/2020,3,NV
6/30/2020,3,NV
7/1/2020,3,NV
7/2/2020,3,NV
7/3/2020,3,NV
7/4/2020,3,NV
7/5/2020,3,NV
7/6/2020,3,NV
7/7/2020,3,NV
7/8/2020,3,NV
7/9/2020,3,NV
7/10/2020,3,NV
7/11/2020,3,NV
7/12/2020,3,NV
7/13/2020,3,NV
7/14/2020,3,NV
7/15/2020,3,NV
7/16/2020,3,NV
7/17/2020,3,NV
7/18/2020,3,NV
7/19/2020,3,NV
7/20/2020,3,NV
7/21/2020,3,NV
7/22/2020,3,NV
7/23/2020,3,NV
7/24/2020,3,NV
7/25/2020,3,NV
7/26/2020,3,NV
7/27/2020,3,NV
7/28/2020,3,NV
7/29/2020,3,NV
7/30/2020,3,NV
7/31/2020,3,NV
8/1/2020,3,NV
8/2/2020,3,NV
8/3/2020,3,NV
8/4/2020,3,NV
8/5/2020,3,NV
8/6/2020,3,NV
8/7/2020,3,NV
8/8/2020,3,NV
8/9/2020,3,NV
8/10/2020,3,NV
8/11/2020,3,NV
8/12/2020,3,NV
8/13/2020,3,NV
8/14/2020,3,NV
8/15/2020,3,NV
8/16/2020,3,NV
8/17/2020,3,NV
8/18/2020,3,NV
8/19/2020,3,NV
8/20/2020,3,NV
8/21/2020,3,NV
8/22/2020,3,NV
8/23/2020,3,NV
8/24/2020,3,NV
8/25/2020,3,NV
8/26/2020,3,NV
8/27/2020,3,NV
8/28/2020,3,NV
8/29/2020,3,NV
8/30/2020,3,NV
8/31/2020,3,NV
9/1/2020,3,NV
9/2/2020,3,NV
9/3/2020,3,NV
9/4/2020,3,NV
9/5/2020,3,NV
9/6/2020,3,NV
9/7/2020,3,NV
9/8/2020,3,NV
9/9/2020,3,NV
9/10/2020,3,NV
9/11/2020,3,NV
9/12/2020,3,NV
9/13/2020,3,NV
9/14/2020,3,NV
9/15/2020,3,NV
9/16/2020,3,NV
9/17/2020,3,NV
9/18/2020,3,NV
9/19/2020,3,NV
9/20/2020,3,NV
9/21/2020,3,NV
9/22/2020,3,NV
9/23/2020,3,NV
9/24/2020,3,NV
9/25/2020,3,NV
9/26/2020,3,NV
9/27/2020,3,NV
9/28/2020,3,NV
9/29/2020,3,NV
9/30/2020,3,NV
10/1/2020,3,NV
10/2/2020,3,NV
10/3/2020,3,NV
10/4/2020,3,NV
10/5/2020,3,NV
10/6/2020,3,NV
10/7/2020,3,NV
10/8/2020,3,NV
10/9/2020,3,NV
10/10/2020,3,NV
10/11/2020,3,NV
2/1/2020,0,NY
3/12/2020,1,NY
3/16/2020,2,NY
3/18/2020,3,NY
3/22/2020,5,NY
6/8/2020,3,NY
2/2/2020,0,NY
2/3/2020,0,NY
2/4/2020,0,NY
2/5/2020,0,NY
2/6/2020,0,NY
2/7/2020,0,NY
2/8/2020,0,NY
2/9/2020,0,NY
2/10/2020,0,NY
2/11/2020,0,NY
2/12/2020,0,NY
2/13/2020,0,NY
2/14/2020,0,NY
2/15/2020,0,NY
2/16/2020,0,NY
2/17/2020,0,NY
2/18/2020,0,NY
2/19/2020,0,NY
2/20/2020,0,NY
2/21/2020,0,NY
2/22/2020,0,NY
2/23/2020,0,NY
2/24/2020,0,NY
2/25/2020,0,NY
2/26/2020,0,NY
2/27/2020,0,NY
2/28/2020,0,NY
2/29/2020,0,NY
3/1/2020,0,NY
3/2/2020,0,NY
3/3/2020,0,NY
3/4/2020,0,NY
3/5/2020,0,NY
3/6/2020,0,NY
3/7/2020,0,NY
3/8/2020,0,NY
3/9/2020,0,NY
3/10/2020,0,NY
3/11/2020,0,NY
3/13/2020,1,NY
3/14/2020,1,NY
3/15/2020,1,NY
3/17/2020,2,NY
3/19/2020,3,NY
3/20/2020,3,NY
3/21/2020,3,NY
3/23/2020,5,NY
3/24/2020,5,NY
3/25/2020,5,NY
3/26/2020,5,NY
3/27/2020,5,NY
3/28/2020,5,NY
3/29/2020,5,NY
3/30/2020,5,NY
3/31/2020,5,NY
4/1/2020,5,NY
4/2/2020,5,NY
4/3/2020,5,NY
4/4/2020,5,NY
4/5/2020,5,NY
4/6/2020,5,NY
4/7/2020,5,NY
4/8/2020,5,NY
4/9/2020,5,NY
4/10/2020,5,NY
4/11/2020,5,NY
4/12/2020,5,NY
4/13/2020,5,NY
4/14/2020,5,NY
4/15/2020,5,NY
4/16/2020,5,NY
4/17/2020,5,NY
4/18/2020,5,NY
4/19/2020,5,NY
4/20/2020,5,NY
4/21/2020,5,NY
4/22/2020,5,NY
4/23/2020,5,NY
4/24/2020,5,NY
4/25/2020,5,NY
4/26/2020,5,NY
4/27/2020,5,NY
4/28/2020,5,NY
4/29/2020,5,NY
4/30/2020,5,NY
5/1/2020,5,NY
5/2/2020,5,NY
5/3/2020,5,NY
5/4/2020,5,NY
5/5/2020,5,NY
5/6/2020,5,NY
5/7/2020,5,NY
5/8/2020,5,NY
5/9/2020,5,NY
5/10/2020,5,NY
5/11/2020,5,NY
5/12/2020,5,NY
5/13/2020,5,NY
5/14/2020,5,NY
5/15/2020,5,NY
5/16/2020,5,NY
5/17/2020,5,NY
5/18/2020,5,NY
5/19/2020,5,NY
5/20/2020,5,NY
5/21/2020,5,NY
5/22/2020,5,NY
5/23/2020,5,NY
5/24/2020,5,NY
5/25/2020,5,NY
5/26/2020,5,NY
5/27/2020,5,NY
5/28/2020,5,NY
5/29/2020,5,NY
5/30/2020,5,NY
5/31/2020,5,NY
6/1/2020,5,NY
6/2/2020,5,NY
6/3/2020,5,NY
6/4/2020,5,NY
6/5/2020,5,NY
6/6/2020,5,NY
6/7/2020,5,NY
6/9/2020,3,NY
6/10/2020,3,NY
6/11/2020,3,NY
6/12/2020,3,NY
6/13/2020,3,NY
6/14/2020,3,NY
6/15/2020,3,NY
6/16/2020,3,NY
6/17/2020,3,NY
6/18/2020,3,NY
6/19/2020,3,NY
6/20/2020,3,NY
6/21/2020,3,NY
6/22/2020,3,NY
6/23/2020,3,NY
6/24/2020,3,NY
6/25/2020,3,NY
6/26/2020,3,NY
6/27/2020,3,NY
6/28/2020,3,NY
6/29/2020,3,NY
6/30/2020,3,NY
7/1/2020,3,NY
7/2/2020,3,NY
7/3/2020,3,NY
7/4/2020,3,NY
7/5/2020,3,NY
7/6/2020,3,NY
7/7/2020,3,NY
7/8/2020,3,NY
7/9/2020,3,NY
7/10/2020,3,NY
7/11/2020,3,NY
7/12/2020,3,NY
7/13/2020,3,NY
7/14/2020,3,NY
7/15/2020,3,NY
7/16/2020,3,NY
7/17/2020,3,NY
7/18/2020,3,NY
7/19/2020,3,NY
7/20/2020,3,NY
7/21/2020,3,NY
7/22/2020,3,NY
7/23/2020,3,NY
7/24/2020,3,NY
7/25/2020,3,NY
7/26/2020,3,NY
7/27/2020,3,NY
7/28/2020,3,NY
7/29/2020,3,NY
7/30/2020,3,NY
7/31/2020,3,NY
8/1/2020,3,NY
8/2/2020,3,NY
8/3/2020,3,NY
8/4/2020,3,NY
8/5/2020,3,NY
8/6/2020,3,NY
8/7/2020,3,NY
8/8/2020,3,NY
8/9/2020,3,NY
8/10/2020,3,NY
8/11/2020,3,NY
8/12/2020,3,NY
8/13/2020,3,NY
8/14/2020,3,NY
8/15/2020,3,NY
8/16/2020,3,NY
8/17/2020,3,NY
8/18/2020,3,NY
8/19/2020,3,NY
8/20/2020,3,NY
8/21/2020,3,NY
8/22/2020,3,NY
8/23/2020,3,NY
8/24/2020,3,NY
8/25/2020,3,NY
8/26/2020,3,NY
8/27/2020,3,NY
8/28/2020,3,NY
8/29/2020,3,NY
8/30/2020,3,NY
8/31/2020,3,NY
9/1/2020,3,NY
9/2/2020,3,NY
9/3/2020,3,NY
9/4/2020,3,NY
9/5/2020,3,NY
9/6/2020,3,NY
9/7/2020,3,NY
9/8/2020,3,NY
9/9/2020,3,NY
9/10/2020,3,NY
9/11/2020,3,NY
9/12/2020,3,NY
9/13/2020,3,NY
9/14/2020,3,NY
9/15/2020,3,NY
9/16/2020,3,NY
9/17/2020,3,NY
9/18/2020,3,NY
9/19/2020,3,NY
9/20/2020,3,NY
9/21/2020,3,NY
9/22/2020,3,NY
9/23/2020,3,NY
9/24/2020,3,NY
9/25/2020,3,NY
9/26/2020,3,NY
9/27/2020,3,NY
9/28/2020,3,NY
9/29/2020,3,NY
9/30/2020,3,NY
10/1/2020,3,NY
10/2/2020,3,NY
10/3/2020,3,NY
10/4/2020,3,NY
10/5/2020,3,NY
10/6/2020,3,NY
10/7/2020,3,NY
10/8/2020,3,NY
10/9/2020,3,NY
10/10/2020,3,NY
10/11/2020,3,NY
2/1/2020,0,OH
3/12/2020,1,OH
3/15/2020,2,OH
3/16/2020,3,OH
3/23/2020,5,OH
5/4/2020,4,OH
5/20/2020,3,OH
2/2/2020,0,OH
2/3/2020,0,OH
2/4/2020,0,OH
2/5/2020,0,OH
